"","CS12","CS14","CS17","CS19"
"NEFM",0.484183988860731,1.66685235597496,1.36795644305549,1.45794090365145
"KDELR1",0.858835144366996,0.930692438873212,0.462355048821044,0.67514945733654
"CACNG7",0.0200593761350584,0.0707191372722205,0.233985747895939,0.118673438888232
"HSPB1",0.468283045588976,0.945440466293211,0.263639543444847,0.432223095378302
"AEBP1",0.0434639256620156,0.0374413172799143,0.0623964512876981,0.0331048673772994
"COL1A1",0.0145497730211554,0.0234986514437279,0.281355658242802,0.0282625812614024
"OCIAD1",0.762016223932282,0.753619472311233,0.820252564018917,1.03574514537029
"SC5D",0.209848553111274,0.370810736139121,0.247729936000672,0.288484524317659
"CD81",0.906632292801736,0.68348803736868,0.477370022665815,0.903386654695865
"ARPC3",1.21291490140196,1.10814231037403,0.590435792806301,1.06022443736075
"ENO2",0.355144749802165,0.508329859701759,0.602180714130732,0.48564711480238
"SNX3",0.675987372162973,0.596763259804912,0.272719999008207,0.602384051677277
"TMEM30A",0.141660062161284,0.337415960487329,0.591381821510332,0.455756232671759
"HMGCS1",1.10318276095063,0.943781181271515,0.91625771282671,0.765792401180853
"SPARC",0.230877276993276,0.166888539585415,0.288218578353968,0.289538418210521
"HMGCR",0.613916283401603,0.682653718084239,0.919430747971274,0.676548818117128
"CDH6",0.253035658063044,0.166122412260884,0.327394504633562,0.134122984769271
"SKP1",1.88355818319276,1.8181392500403,1.45861322600603,1.89474419179622
"ATP6V0E1",0.619159534399757,0.453648422244472,0.184664347492972,0.471099552418816
"ATP6V1A",0.0919533472882387,0.190347867266947,0.393763591703099,0.344452731335135
"ID2",0.771253701888566,0.862301429106707,0.492718706484281,0.57465196610477
"COX7A2L",1.26564621150813,1.20949934337901,0.766947670752509,0.992017464989611
"ID3",1.10973872300952,0.864693688736862,0.35128400071797,0.48404721816985
"CD46",0.268838672270252,0.435825917010522,0.920153511221427,0.340603027395511
"CTGF",0.266836720739542,0.351597452611468,0.0859485003173735,0.0516882757643284
"MYL12B",0.85023748703967,1.0026581722399,0.572712959616517,1.02156627049658
"PANK3",0.229050517705112,0.357799237756449,1.11337297982399,0.362964877639519
"TGFBI",0.00667767475685592,0.0155767454189424,0.0807726336196931,0.0103964332033817
"SEPT7",1.46950037969878,1.47223366609349,1.30609333294146,1.4492908008271
"CLTA",1.45221908101112,1.31193582320767,0.699031836950505,1.21409608299273
"ACSL3",0.378018984638357,0.517150560358236,0.703138935453615,0.555044713189366
"USP22",0.44355333161516,0.601067282666276,1.25719334748985,0.761132068016758
"SSR1",0.217430258844061,0.275957952115893,0.459823391196583,0.231803475368567
"DSTN",1.34194751488492,1.46882107871572,0.812979297745767,1.29926616644266
"ERGIC3",0.564096272255257,0.490613239659305,0.359705165715356,0.402515991871543
"PRDX5",1.18483984403332,1.23040764652405,0.480890672514033,1.22710821222057
"MAP2K2",0.856547359777512,0.839990383829862,0.565043243143346,0.712070320930841
"COX7C",2.66946294061301,2.79085841720942,1.78214822530992,2.50921695477238
"NDUFA5",0.905786734070287,1.01855402137667,0.739849891099951,1.04056457068202
"LOXL1",0.0720083582309932,0.163330241979892,0.206251558597114,0.0703058650707549
"COL5A1",0.033325645893116,0.0195731614179796,0.0795242377572204,0.0202027310919762
"AKAP12",0.315360196807481,0.568783314767018,0.702038736166256,0.774889234358305
"KHDRBS3",0.266375655946321,0.403777472077229,0.246957380463113,0.448696312922614
"POSTN",0.00128973472603422,0.0146909083438786,0.121020940448493,0.0284628805001104
"RTN3",0.835185503992983,1.12200837246801,1.28519076112282,1.44653921612188
"NARS",0.547255322718273,0.742831563282593,0.401323942236356,0.594304321233119
"BTF3L4",0.981469382097093,1.09218831751509,0.791576436448898,0.77304777677516
"NREP",0.913825152654415,1.53504663691958,2.21497689120408,1.77384920889041
"CD63",1.26103718883055,1.14127888851943,0.602203692375152,1.16083007103726
"TNS3",0.0484178068260643,0.0171268792458328,0.0448466585855574,0.0451339939942711
"RAC1",1.31603922397805,1.29935242749325,0.907789538322796,1.14610796876379
"YME1L1",0.344918914589823,0.376335531594984,0.564209976503699,0.324367992756273
"TUBB2A",0.858797562674489,1.69018179334571,0.983117570117687,2.40628619628531
"RDX",0.862513277237544,0.881989561371734,0.707360368652635,0.935551055110755
"PARP6",0.0559604508551422,0.110567916252545,0.30731447262342,0.137073376886563
"ACTR2",0.544514938398151,0.778708830799055,1.12837687541325,0.638953990379965
"CCNG2",0.184856050886105,0.344204393847257,0.397097162755503,0.329126509039595
"WARS",0.0973542153064925,0.102006211611184,0.0925879193180716,0.0860472482592702
"MFGE8",0.186531574228124,0.0801532296036454,0.0628612789092246,0.0677085055205701
"TCF25",0.683047439036515,0.730833365893758,0.51925787869213,0.708137212235133
"CLTC",0.316126101053643,0.410853956509701,0.843243747448946,0.60709757769225
"MGST3",1.03770690005275,0.826275702440685,0.770957535822835,1.15553027010278
"RAB13",0.621697718090518,0.25671556806743,0.1264720610195,0.127918396236545
"MANF",0.426069814242003,0.559054249714082,0.171700431489738,0.462503259262139
"PAM",0.208507660517079,0.15188309292574,0.241448110308139,0.162690583306232
"NSDHL",0.171515604717104,0.154357830022794,0.0479432740816609,0.104302719584996
"MTDH",0.635471218830042,0.814628546881129,0.597147385611702,0.808175599200088
